date,symbol,when,security_name,exchange_codes,before_eps_date,after_eps_date,Ticker,Date,Adj Close,Close,High,Low,Open,Volume,Adj Close_pct_change,Close_pct_change,High_pct_change,Low_pct_change,Open_pct_change,Volume_pct_change
2023-11-09,RKDA,postmarket,"Arcadia Biosciences, Inc. - Common Stock",,2023-11-09,2023-11-10,RKDA,2023-11-10,3.138000011444092,3.138000011444092,3.3499999046325684,3.049999952316284,3.3499999046325684,6200.0,-0.03446153494027948,-0.03446153494027948,-0.004457683465575957,-0.061538476210374116,-0.004457683465575957,2.1
2023-11-09,SANW,premarket,S&W Seed Company - Common Stock,,2023-11-08,2023-11-09,SANW,2023-11-09,0.6700000166893005,0.6700000166893005,0.6800000071525574,0.6600000262260437,0.6800000071525574,10500.0,0.0,0.0,-0.055555583150297405,0.01538469297646361,0.046153895530476774,-0.3930635838150289
2023-11-09,SCSC,premarket,"ScanSource, Inc. - Common Stock",,2023-11-08,2023-11-09,SCSC,2023-11-09,28.6299991607666,28.6299991607666,30.700000762939453,27.860000610351562,29.989999771118164,298000.0,-0.0767494695436528,-0.0767494695436528,-0.027557774478768837,-0.09457262931817334,-0.05004751152927911,2.2532751091703056
2023-11-09,SENS,postmarket,"Senseonics Holdings, Inc. Common Stock",,2023-11-09,2023-11-10,SENS,2023-11-10,0.5230000019073486,0.5230000019073486,0.5299999713897705,0.4869999885559082,0.5299999713897705,2483900.0,0.019493158362914986,0.019493158362914986,0.0192307515962582,-0.03180920826549305,0.021194562080994572,0.30415835346004405
2023-11-09,SGHC,premarket,Super Group (SGHC) Limited Ordinary Shares,,2023-11-08,2023-11-09,SGHC,2023-11-09,3.5299999713897705,3.5299999713897705,3.859999895095825,3.5299999713897705,3.809999942779541,374000.0,-0.07832897083350143,-0.07832897083350143,-0.0007766039466762242,-0.05614974267686823,-0.012953355874389949,0.3462922966162707
2023-11-09,SIX,premarket,Six Flags Entertainment Corporation New Common Stock,,2023-11-08,2023-11-09,SIX,2023-11-09,22.959999084472656,22.959999084472656,23.899999618530273,22.68000030517578,23.729999542236328,1752400.0,-0.02917549873941594,-0.02917549873941594,-0.011988462551666523,-0.022834933227181442,0.012804064581863228,-0.01743762265208859
2023-11-09,SLVM,premarket,Sylvamo Corporation Common Stock,,2023-11-08,2023-11-09,SLVM,2023-11-09,45.72999954223633,45.72999954223633,47.79999923706055,44.65299987792969,47.310001373291016,632700.0,0.038610057008195975,0.038610057008195975,0.0667261274745623,0.016226701718358827,0.05579111634417688,1.4447449768160743
2023-11-09,SOUN,postmarket,"SoundHound AI, Inc. - Class A Common Stock",,2023-11-09,2023-11-10,SOUN,2023-11-10,1.7899999618530273,1.7899999618530273,1.9299999475479126,1.6100000143051147,1.7400000095367432,16788400.0,0.034682047467071264,0.034682047467071264,0.010471194385354599,-0.05847954480177797,-0.033333302427220435,0.6115884154243423
2023-11-09,SPH,premarket,"Suburban Propane Partners, L.P. Common Stock",,2023-11-08,2023-11-09,SPH,2023-11-09,16.520000457763672,16.520000457763672,16.860000610351562,15.670000076293945,16.260000228881836,260300.0,-0.013731315954407686,-0.013731315954407686,-0.005896136764101945,-0.057160091153357184,-0.0275119080959082,-0.147675180091683
2023-11-09,SPRU,postmarket,Spruce Power Holding Corporation Class A Common Stock,,2023-11-09,2023-11-10,SPRU,2023-11-10,4.349999904632568,4.349999904632568,4.429999828338623,3.869999885559082,3.869999885559082,127900.0,0.11253192049697902,0.11253192049697902,0.09113297802309184,-0.0025773785017727535,-0.03491280182839096,2.356955380577428
2023-11-09,SVV,postmarket,"Savers Value Village, Inc. Common Stock",,2023-11-09,2023-11-10,SVV,2023-11-10,12.149999618530273,12.149999618530273,13.055000305175781,10.15999984741211,12.829999923706055,5032300.0,-0.11892678374615306,-0.11892678374615306,-0.13543046520737234,-0.24963073293674853,-0.14065641919255145,2.6888286175047647
2023-11-09,SYNA,postmarket,Synaptics Incorporated - Common Stock,,2023-11-09,2023-11-10,SYNA,2023-11-10,98.01000213623047,98.01000213623047,101.55999755859375,92.2300033569336,97.0,944600.0,0.10745765125684148,0.10745765125684148,0.11604392921531592,0.05177330127868274,0.0840410858398084,0.08687147623978819
2023-11-09,TACT,postmarket,TransAct Technologies Incorporated - Common Stock,,2023-11-09,2023-11-10,TACT,2023-11-10,6.760000228881836,6.760000228881836,6.809999942779541,6.28000020980835,6.380000114440918,32600.0,0.09740266174223922,0.09740266174223922,0.0792393034126957,0.04318940692784201,0.059800686819769355,1.6721311475409837
2023-11-09,TDG,premarket,Transdigm Group Incorporated Common Stock,,2023-11-08,2023-11-09,TDG,2023-11-09,973.0700073242188,973.0700073242188,990.0999755859375,935.8400268554688,945.0,654100.0,0.08697398760124764,0.08697398760124764,0.10274545025163873,0.055347576062677595,0.055724377910117306,1.3352374152088542
2023-11-09,TELA,premarket,"TELA Bio, Inc. - Common stock",,2023-11-08,2023-11-09,TELA,2023-11-09,5.730000019073486,5.730000019073486,5.769999980926514,5.550000190734863,5.739999771118164,188800.0,-0.012068994717137738,-0.012068994717137738,-0.038333336512247684,-0.017699097866309854,0.0,-0.3880064829821718
2023-11-09,TPC,postmarket,Tutor Perini Corporation Common Stock,,2023-11-09,2023-11-10,TPC,2023-11-10,7.349999904632568,7.349999904632568,7.510000228881836,6.860000133514404,7.239999771118164,394800.0,-0.0013587267256014446,-0.0013587267256014446,-0.04086841608457614,-0.05509643013179888,-0.053594812959224525,0.6220213640098604
2023-11-09,TRVI,premarket,"Trevi Therapeutics, Inc. - Common Stock",,2023-11-08,2023-11-09,TRVI,2023-11-09,1.3550000190734863,1.3550000190734863,1.4839999675750732,1.2899999618530273,1.4299999475479126,78900.0,-0.04577460561662139,-0.04577460561662139,-0.03636363354877703,0.023809501283202916,-0.0653594939292863,-0.41468842729970323
2023-11-09,TTD,postmarket,"The Trade Desk, Inc. - Class A Common Stock",,2023-11-09,2023-11-10,TTD,2023-11-10,64.01000213623047,64.01000213623047,65.5999984741211,60.22999954223633,61.665000915527344,42618700.0,-0.16664491380303625,-0.16664491380303625,-0.18387657731188078,-0.21237088295050344,-0.22628603165978678,2.462092103232305
2023-11-09,TUSK,postmarket,"Mammoth Energy Services, Inc. - Common Stock",,2023-11-09,2023-11-10,TUSK,2023-11-10,4.239999771118164,4.239999771118164,4.300000190734863,4.039999961853027,4.099999904632568,86100.0,0.03414630969318089,0.03414630969318089,0.03489770724541108,0.015075362435176265,0.02499997615814209,0.02378121284185486
2023-11-09,TWOU,premarket,"2U, Inc. - Common Stock",,2023-11-08,2023-11-09,TWOU,2023-11-09,2.380000114440918,2.380000114440918,2.640000104904175,2.2899999618530273,2.569999933242798,1237000.0,-0.06666660433501082,-0.06666660433501082,0.03125006402842834,-0.02553189158061786,0.03629028769239073,0.05151309078544708
2023-11-09,UGRO,postmarket,"urban-gro, Inc. - Common Stock",,2023-11-09,2023-11-10,UGRO,2023-11-10,1.340000033378601,1.340000033378601,1.350000023841858,1.2599999904632568,1.2799999713897705,42200.0,0.03076929425347008,0.03076929425347008,0.0,0.007999992370605558,-0.051851889789512606,0.8427947598253276
2023-11-09,UP,premarket,Wheels Up Experience Inc. Class A Common Stock,,2023-11-08,2023-11-09,UP,2023-11-09,1.3200000524520874,1.3200000524520874,1.600000023841858,1.25,1.2999999523162842,589800.0,-0.057142803620318094,-0.057142803620318094,0.1034482560174792,-0.06015040626614199,-0.10344833823077959,1.3820678513731823
2023-11-09,USFD,premarket,US Foods Holding Corp. Common Stock,,2023-11-08,2023-11-09,USFD,2023-11-09,41.290000915527344,41.290000915527344,41.61000061035156,40.22999954223633,41.099998474121094,3179600.0,0.005111954116659989,0.005111954116659989,-0.008104890259936881,-0.019497910330531498,-0.010592258827846646,-0.10150333446366
2023-11-09,UTZ,premarket,Utz Brands Inc Class A Common Stock ,,2023-11-08,2023-11-09,UTZ,2023-11-09,12.130000114440918,12.130000114440918,13.25,11.670000076293945,13.25,1470100.0,0.0,0.0,0.06639837397188342,-0.030730887602273493,0.06941078554051194,0.9575233022636485
2023-11-09,VATE,postmarket,INNOVATE Corp. Common Stock,,2023-11-09,2023-11-10,VATE,2023-11-10,1.1399999856948853,1.1399999856948853,1.2200000286102295,1.0199999809265137,1.0299999713897705,254800.0,0.0654204951508004,0.0654204951508004,0.09909911070945099,-0.009708728874782357,-0.07207210980571566,1.10752688172043
2023-11-09,VRRM,postmarket,Verra Mobility Corporation - Class A Common Stock,,2023-11-09,2023-11-10,VRRM,2023-11-10,20.709999084472656,20.709999084472656,20.735000610351562,18.760000228881836,19.3799991607666,4301100.0,0.04860754858089389,0.04860754858089389,0.03468062190983834,-0.04089975761264697,-0.0261306767704389,0.5680848736738489
2023-11-09,VTGN,premarket,"VistaGen Therapeutics, Inc. - Common Stock",,2023-11-08,2023-11-09,VTGN,2023-11-09,2.890000104904175,2.890000104904175,3.1600000858306885,2.8499999046325684,3.0899999141693115,511200.0,-0.061688254385818264,-0.061688254385818264,-0.07871719407334521,-0.06557378715098938,-0.09117652132436749,0.17301514456172562
2023-11-09,VUZI,premarket,Vuzix Corporation  - Common Stock,,2023-11-08,2023-11-09,VUZI,2023-11-09,3.119999885559082,3.119999885559082,3.4800000190734863,3.0899999141693115,3.3399999141693115,974300.0,-0.054545475563070656,-0.054545475563070656,0.017543842526623443,-0.06079028875461434,-0.005952375461590109,2.8987595038015206
2023-11-09,VYX,postmarket,NCR Voyix Corporation Common Stock,,2023-11-09,2023-11-10,VYX,2023-11-10,15.920000076293945,15.920000076293945,15.930000305175781,14.649999618530273,15.760000228881836,1553300.0,-0.01363068907521714,-0.01363068907521714,-0.03454543604995264,-0.08494694509111489,-0.0436892799365205,0.14188046754392403
2023-11-09,WBX,premarket,Wallbox N.V. Class A Ordinary Shares,,2023-11-08,2023-11-09,WBX,2023-11-09,1.3700000047683716,1.3700000047683716,1.600000023841858,1.3200000524520874,1.350000023841858,1722000.0,0.03787875024959453,0.03787875024959453,0.1034482560174792,0.0645161631452178,-0.06250002069605642,0.18488956168719461
2023-11-09,WD,premarket,"Walker & Dunlop, Inc Common Stock",,2023-11-08,2023-11-09,WD,2023-11-09,69.81999969482422,69.81999969482422,73.0,69.29000091552734,72.70999908447266,223500.0,-0.032963952271689356,-0.032963952271689356,0.0006854428217906161,-0.025731183357450504,0.007761573759536011,0.25491297024143744
2023-11-09,WEST,postmarket,Westrock Coffee Company - Common Stock,,2023-11-09,2023-11-10,WEST,2023-11-10,7.434999942779541,7.434999942779541,8.03499984741211,6.880000114440918,7.760000228881836,1165700.0,-0.11593340336772906,-0.11593340336772906,-0.08589307368799526,-0.17406960654809045,-0.11009174412262679,3.273093841642229
2023-11-09,WHF,premarket,"WhiteHorse Finance, Inc. - Closed End Fund",,2023-11-08,2023-11-09,WHF,2023-11-09,12.199999809265137,12.199999809265137,12.260000228881836,12.0,12.239999771118164,36900.0,-0.00326797080073582,-0.00326797080073582,0.0,0.0050251609485210125,0.01492531884233439,-0.14186046511627903
2023-11-09,WIX,premarket,Wix.com Ltd. - Ordinary Shares,,2023-11-08,2023-11-09,WIX,2023-11-09,86.6500015258789,86.6500015258789,92.0,85.37999725341797,91.0,1305400.0,-0.03550751271197816,-0.03550751271197816,0.0182623304232985,-0.030433799448978505,0.02316165394700631,0.4999425485464781
2023-11-09,WRK,premarket,Westrock Company Common Stock,,2023-11-08,2023-11-09,WRK,2023-11-09,38.400001525878906,38.400001525878906,38.56999969482422,37.84000015258789,38.20000076293945,2217700.0,0.02591507381230218,0.02591507381230218,0.0217218462205091,0.014205273647518002,0.011920550011641051,0.35357666015625
2023-11-09,WWW,premarket,"Wolverine World Wide, Inc. Common Stock",,2023-11-08,2023-11-09,WWW,2023-11-09,8.640000343322754,8.640000343322754,9.039999961853027,7.940000057220459,8.319999694824219,2263600.0,0.04221958782633006,0.04221958782633006,0.05730991347218306,-0.02815177685748793,-0.014217996626207485,1.7285438765670205
2023-11-09,WYNN,postmarket,"Wynn Resorts, Limited - Common Stock",,2023-11-09,2023-11-10,WYNN,2023-11-10,85.48999786376953,85.48999786376953,86.30999755859375,81.6500015258789,85.0,15054500.0,-0.05692226779098608,-0.05692226779098608,-0.08190622702548811,-0.09918356050646926,-0.09265585265691134,1.5842416959917602
2023-11-09,XMTR,premarket,"Xometry, Inc. - Class A Common Stock",,2023-11-08,2023-11-09,XMTR,2023-11-09,16.18000030517578,16.18000030517578,19.780000686645508,15.741000175476074,19.709999084472656,685500.0,-0.0328750300125249,-0.0328750300125249,0.08591822788622205,-0.045999989365086424,0.12628566196986601,0.42338039867109645
2023-11-09,XOS,postmarket,"Xos, Inc. - Common Stock",,2023-11-09,2023-11-10,XOS,2023-11-10,10.050000190734863,10.050000190734863,10.800000190734863,7.800000190734863,8.399999618530273,72577.0,0.30859380408461945,0.30859380408461945,0.38461537521031275,0.1111111413002317,0.1618256703139982,1.7043633789171664
2023-11-09,YETI,premarket,"YETI Holdings, Inc. Common Stock",,2023-11-08,2023-11-09,YETI,2023-11-09,39.099998474121094,39.099998474121094,40.400001525878906,37.279998779296875,39.84000015258789,4282800.0,-0.006605745228624005,-0.006605745228624005,-0.018226001754297116,-0.04557098134695137,-0.02829267920517342,0.27589596925551874
2023-11-10,AIRS,premarket,"AirSculpt Technologies, Inc. - Common Stock",,2023-11-09,2023-11-10,AIRS,2023-11-10,5.579999923706055,5.579999923706055,6.269999980926514,5.53000020980835,6.269999980926514,153200.0,-0.007117431079635694,-0.007117431079635694,-0.0031796472254066455,-0.008960522326404763,-0.0031796472254066455,1.005235602094241
2023-11-10,AQN,premarket,Algonquin Power & Utilities Corp. Common Shares,,2023-11-09,2023-11-10,AQN,2023-11-10,5.610000133514404,5.610000133514404,5.639999866485596,5.289999961853027,5.5,8650700.0,0.0035778140215712018,0.0035778140215712018,-0.01570683286008845,-0.04166667026598103,-0.021352293238907083,0.9530184675125299
2023-11-10,CAAS,premarket,"China Automotive Systems, Inc. - Common Stock",,2023-11-09,2023-11-10,CAAS,2023-11-10,3.380000114440918,3.380000114440918,3.619999885559082,3.319999933242798,3.4600000381469727,39700.0,-0.014577245289547514,-0.014577245289547514,0.022598848748059952,0.009118532443044058,-0.022598848748059952,-0.17805383022774324
2023-11-10,CPLP,premarket,Capital Product Partners L.P. - Common Units representing limited partner interests,,2023-11-09,2023-11-10,CPLP,2023-11-10,13.0,13.0,13.350000381469727,12.84000015258789,13.010000228881836,13200.0,0.005413742704723612,0.005413742704723612,0.014437730718893649,0.01102364924609045,-0.011398147436891493,0.346938775510204
2023-11-10,LEDS,premarket,SemiLEDS Corporation - Common Stock,,2023-11-09,2023-11-10,LEDS,2023-11-10,1.100000023841858,1.100000023841858,1.159999966621399,1.090000033378601,1.159999966621399,8200.0,-0.05982900496613697,-0.05982900496613697,-0.033333399560713795,-0.05217386436822857,-0.033333399560713795,1.2162162162162162
2023-11-10,SHCO,premarket,Soho House & Co Inc. Class A Common Stock,,2023-11-09,2023-11-10,SHCO,2023-11-10,6.429999828338623,6.429999828338623,7.440000057220459,6.420000076293945,7.380000114440918,1204700.0,-0.21104292892001708,-0.21104292892001708,-0.12264145532507931,-0.20935958537246802,-0.1119133884735325,4.963861386138614
2023-11-13,ACIC,postmarket,American Coastal Insurance Corporation - Common Stock,,2023-11-13,2023-11-14,ACIC,2023-11-14,9.460000038146973,9.460000038146973,9.640000343322754,7.5,7.5,2174600.0,0.3810219226060565,0.3810219226060565,0.29744287564516614,0.09970671718809831,0.009421288462805988,3.1698945349952066
2023-11-13,ACTG,postmarket,Acacia Research Corporation - Common Stock,,2023-11-13,2023-11-14,ACTG,2023-11-14,3.690000057220459,3.690000057220459,3.950000047683716,3.640000104904175,3.7300000190734863,665100.0,0.01652890933552542,0.01652890933552542,0.0792349603967859,0.008310307667627637,0.02754818222587585,4.3208
2023-11-13,AFYA,premarket,Afya Limited - Class A Common Shares,,2023-11-10,2023-11-13,AFYA,2023-11-13,17.600000381469727,17.600000381469727,17.780000686645508,17.350000381469727,17.420000076293945,208900.0,0.009174302896359121,0.009174302896359121,0.0160000392368862,0.030897234707126797,0.012790657185813625,1.0067243035542748
2023-11-13,AMPS,premarket,"Altus Power, Inc. Class A Common Stock",,2023-11-10,2023-11-13,AMPS,2023-11-13,4.650000095367432,4.650000095367432,5.440000057220459,4.235000133514404,4.900000095367432,3167900.0,-0.11596960208575458,-0.11596960208575458,-0.009107416390205292,-0.17766989221536045,-0.10746806928018604,1.2960788577226934
2023-11-13,ASTR,postmarket,"Astra Space, Inc. - Class A Common Stock",,2023-11-13,2023-11-14,ASTR,2023-11-14,1.4299999475479126,1.4299999475479126,1.5299999713897705,1.3899999856948853,1.4299999475479126,1080700.0,-0.027210938968575293,-0.027210938968575293,-0.0064935004616650804,0.10317460017109381,0.10000000000000009,-0.48618837065563636
2023-11-13,ATEX,premarket,Anterix Inc. - Common Stock,,2023-11-10,2023-11-13,ATEX,2023-11-13,28.739999771118164,28.739999771118164,30.040000915527344,28.700000762939453,30.040000915527344,169800.0,-0.04231924185530045,-0.04231924185530045,-0.005100328786119213,-0.022313022977719865,0.016238209007344295,-0.03357996585088219
2023-11-13,ATXS,premarket,"Astria Therapeutics, Inc. - Common Stock",,2023-11-10,2023-11-13,ATXS,2023-11-13,4.489999771118164,4.489999771118164,4.599999904632568,4.269999980926514,4.420000076293945,170200.0,-0.023913072998898444,-0.023913072998898444,-0.021276576317181495,-0.051111115349663616,-0.05150209849286713,-0.21349353049907582
2023-11-13,AZTA,postmarket,"Azenta, Inc. - Common Stock",,2023-11-13,2023-11-14,AZTA,2023-11-14,54.45000076293945,54.45000076293945,55.86000061035156,52.88999938964844,53.41999816894531,2251600.0,0.13888306209833878,0.13888306209833878,0.15772021990365936,0.144062295335466,0.13514654930001613,2.1168327796234774
2023-11-13,DAC,postmarket,Danaos Corporation Common Stock,,2023-11-13,2023-11-14,DAC,2023-11-14,67.44000244140625,67.44000244140625,67.75,64.95999908447266,66.0,278900.0,0.06473006439755813,0.06473006439755813,0.06592194046851763,0.037533915528066064,0.04529617735188718,0.9766123316796598
